,score,answer
59013,6.478056491232564e-08,NotSpecified
59014,0.03225233778357506,Ontario
59015,0.38109272718429565,India
59016,0.00024534371914342046,"New York, NY"
59017,6.478056491232564e-08,NotSpecified
59018,5.6164061845720425e-08,Mississauga
59019,0.0011530801421031356,Massachusetts
59020,0.02818167954683304,United Kingdom
59021,0.38109272718429565,India
59022,6.478056491232564e-08,NotSpecified
59023,0.0025411839596927166,WI
59024,0.011774960905313492,Pakistan
59025,0.0011396221816539764,Glasgow
59026,0.001187850022688508,WA
59027,0.04864604026079178,UK
59028,0.003816773183643818,NY
59029,0.014971209689974785,GA
59030,0.0005151673685759306,PA
59031,0.014794953167438507,TX
59032,0.0003214815224055201,CA
59033,0.0002012318145716563,Sydney
59034,6.478056491232564e-08,NotSpecified
59035,0.009707209654152393,England
59036,6.478056491232564e-08,NotSpecified
59037,0.00014571839710697532,Chennai
59038,0.0009105043136514723,AL
59039,0.002271211938932538,London UK
59040,2.911800220317673e-05,OH
59041,1.3044014757213063e-08,Kalyan Nagar
59042,0.3451429009437561,USA
59043,1.977208974324185e-08,Far away from #DictatorDan
59044,6.478056491232564e-08,NotSpecified
59045,0.05914968624711037,UK
59046,2.830980605494915e-08,Oldham
59047,7.880855079633875e-09,Earth
59048,6.478056491232564e-08,NotSpecified
59049,0.012902406044304371,Australia
59050,0.007619153242558241,MA
59051,0.38109272718429565,India
59052,0.12557712197303772,USA
59053,6.478056491232564e-08,NotSpecified
59054,6.478056491232564e-08,NotSpecified
59055,6.478056491232564e-08,NotSpecified
59056,7.2718403316685e-06,"Chicago, IL"
59057,0.38109272718429565,India
59058,0.06615584343671799,"South Carolina, USA"
59059,0.38109272718429565,India
59060,0.38109272718429565,India
59061,0.003135856008157134,NYC
59062,6.478056491232564e-08,NotSpecified
59063,3.7719105421274435e-06,Granite State
59064,0.000620927894487977,Essex
59065,0.000488815363496542,"San Francisco, CA"
59066,0.38109272718429565,India
59067,0.03225233778357506,Ontario
59068,0.00031720573315396905,Lancashire UK
59069,0.012510607950389385,Texas
59070,2.6182894075077456e-08,Wigan
59071,0.01460607722401619,UK
59072,7.2718403316685e-06,"Chicago, IL"
59073,0.017751529812812805,India
59074,1.4132649994280655e-05,SC
59075,0.0001231935020769015,Galway
59076,6.478056491232564e-08,NotSpecified
59077,6.478056491232564e-08,NotSpecified
59078,0.38109272718429565,India
59079,3.1984065572032705e-05,London
59080,6.478056491232564e-08,NotSpecified
59081,5.355485654945369e-07,Oxfordshire
59082,0.023664506152272224,England
59083,2.126063991525484e-09,Trapped on Plague Island
59084,0.06362376362085342,England
59085,8.908242676852751e-08,London Town
59086,4.44643956143409e-06,IL
59087,0.020424650982022285,USA
59088,7.663865289941896e-06,PA
59089,6.478056491232564e-08,NotSpecified
59090,0.01854061521589756,Northern Ireland
59091,6.478056491232564e-08,NotSpecified
59092,0.015546057373285294,Texas
59093,0.08010348677635193,South Africa
59094,0.04989750683307648,"Florida, USA"
59095,6.478056491232564e-08,NotSpecified
59096,6.478056491232564e-08,NotSpecified
59097,6.478056491232564e-08,NotSpecified
59098,0.00028698082314804196,CT
59099,8.704935225978261e-07,"Chesham, Buckinghamshire"
59100,2.0245963696652325e-06,Pittsburgh
59101,0.12016957253217697,United States
59102,9.584886662139525e-09,The Midlands
59103,6.478056491232564e-08,NotSpecified
59104,6.478056491232564e-08,NotSpecified
59105,0.025409696623682976,Australia
59106,1.5281541436706902e-06,New Orleans
59107,6.478056491232564e-08,NotSpecified
59108,0.0011342486832290888,scotland
59109,2.6781921405927278e-05,LeeBaybeh
59110,0.0017879183869808912,Scotland
59111,6.478056491232564e-08,NotSpecified
59112,0.38109272718429565,India
59113,1.4470637665908725e-07,"Tatanagar, Jamshedpur"
59114,0.0026668538339436054,New York
59115,6.478056491232564e-08,NotSpecified
59116,0.02994665503501892,UK
59117,0.03943434730172157,"California, USA"
59118,4.160144229103935e-08,Airstrip One 🇺🇳
59119,0.008700883015990257,England
59120,6.478056491232564e-08,NotSpecified
59121,3.1984065572032705e-05,London
59122,0.38109272718429565,India
59123,6.478056491232564e-08,NotSpecified
59124,0.006355226039886475,USA
59125,6.478056491232564e-08,NotSpecified
59126,0.00014636309060733765,CA
59127,0.02205059863626957,Egypt
59128,0.15838192403316498,Scotland
59129,6.478056491232564e-08,NotSpecified
59130,6.478056491232564e-08,NotSpecified
59131,5.347295051194578e-09,Beautiful/Fragile Planet Earth
59132,6.478056491232564e-08,NotSpecified
59133,0.08006791025400162,USA
59134,6.478056491232564e-08,NotSpecified
59135,0.0019922067876905203,NY
59136,0.06746061891317368,Canada
59137,0.001187850022688508,WA
59138,0.0001318025024374947,Maryland
59139,5.10288487021171e-07,"Washington, DC"
59140,0.005009939428418875,Scotland
59141,0.0023996757809072733,FL
59142,0.03132252395153046,Australia
59143,0.38109272718429565,India
59144,3.797094177571125e-05,Los Angeles
59145,0.0026668538339436054,New York
59146,0.005039147567003965,VT
59147,4.504774551605806e-06,⚡FREEDOM!⚡
59148,4.4205799554219993e-07,New Delhi
59149,0.16049882769584656,India
59150,7.656861998839304e-05,West Bengal
59151,3.681961757706631e-08,Weybridge
59152,0.003718124469742179,Canada
59153,0.01460607722401619,UK
59154,0.008078780956566334,Texas
59155,6.478056491232564e-08,NotSpecified
59156,0.36548203229904175,India
59157,0.00021092660608701408,NC
59158,0.0002653681440278888,OR
59159,6.478056491232564e-08,NotSpecified
59160,6.478056491232564e-08,NotSpecified
59161,0.02922235056757927,"Texas, USA"
59162,0.0008233917178586125,SC
59163,6.478056491232564e-08,NotSpecified
59164,6.813855435439109e-08,beirut & doha & dar es salaam
59165,5.8573103160597384e-05,OH
59166,5.815025724587031e-05,HOUSEDinUK
59167,3.1984065572032705e-05,London
59168,0.4405880570411682,India
59169,0.10374654084444046,Ireland
59170,0.18063244223594666,United Kingdom
59171,0.0007142937392927706,NC
59172,1.5925272123240575e-07,Sutton
59173,0.00026907442952506244,Delhi
59174,0.006570508237928152,NSW
59175,0.38109272718429565,India
59176,0.021656950935721397,France
59177,0.15503138303756714,Ireland
59178,0.0016357676358893514,NY
59179,2.76645841950085e-05,Bhubaneswar. New Delhi.
59180,7.208108399936464e-06,Toronto
59181,1.2879215205430228e-07,Etats-Unis
59182,0.03225233778357506,Ontario
59183,0.13598909974098206,Kenya
59184,1.2641829698623042e-06,Nashville
59185,0.38109272718429565,India
59186,0.03589503467082977,United States of America
59187,6.172740096843654e-09,Demokratie & Grundrechte
59188,0.12016957253217697,United States
59189,4.584582935507342e-09,Forde-Obama Hall
59190,6.082252639316721e-06,"Cincinnati, OH"
59191,7.2718403316685e-06,"Chicago, IL"
59192,0.00011326200183248147,🏴󠁧󠁢󠁥󠁮󠁧󠁿
59193,6.478056491232564e-08,NotSpecified
59194,0.0625724047422409,"Oregon, USA"
59195,0.003994924481958151,Bosnia
59196,6.478056491232564e-08,NotSpecified
59197,0.037452034652233124,"Covidlandia, United States"
59198,0.38109272718429565,India
59199,0.017751529812812805,India
59200,0.04075293987989426,India
59201,3.918457878171466e-05,UK
59202,0.0011770932469516993,TX
59203,0.03585280850529671,NE
59204,0.4115929901599884,India
59205,3.6117646686761873e-06,Africa
59206,0.04300830513238907,United Kingdom
59207,6.478056491232564e-08,NotSpecified
59208,0.0026668538339436054,New York
59209,0.020367147400975227,London
59210,0.00061599793843925,"San Diego, CA"
59211,0.06465226411819458,England
59212,6.478056491232564e-08,NotSpecified
59213,0.026100430637598038,Deutschland
59214,7.312260095204692e-07,Front row of the freak show.
59215,0.017751529812812805,India
59216,0.12229911983013153,Republic of Ireland
59217,0.4115929901599884,India
59218,6.478056491232564e-08,NotSpecified
59219,0.0005673867417499423,Surrey/Hampshire
59220,0.000258286134339869,BizarroUSA
59221,0.06293211132287979,"Illinois, USA"
59222,0.4554811120033264,India
59223,0.004063022788614035,CA
59224,3.733453368681694e-08,Manhattan
59225,0.36548203229904175,India
59226,6.478056491232564e-08,NotSpecified
59227,3.1286674584407592e-06,Warwickshire
59228,0.0002464735880494118,CA
59229,3.2153402571566403e-06,"Las Vegas, NV"
59230,0.36548203229904175,India
59231,0.013019641861319542,Estados Unidos
59232,0.28007709980010986,Indonesia
59233,0.0025890511460602283,MA
59234,1.689627282530637e-07,tweed
59235,0.3933454155921936,India
59236,0.010234739631414413,TX
59237,7.782935426803306e-06,Kansas City
59238,2.76645841950085e-05,Bhubaneswar. New Delhi.
59239,0.4554811120033264,India
59240,0.003278155578300357,NJ
59241,0.0028589232824742794,NY
59242,0.38109272718429565,India
59243,0.04823888838291168,UK
59244,8.090820301731583e-06,Southern California
59245,6.478056491232564e-08,NotSpecified
59246,6.478056491232564e-08,NotSpecified
59247,0.38109272718429565,India
59248,5.5949387345322066e-09,md
59249,0.38109272718429565,India
59250,9.608884283807129e-07,Hands
59251,6.478056491232564e-08,NotSpecified
59252,6.478056491232564e-08,NotSpecified
59253,6.478056491232564e-08,NotSpecified
59254,0.06058647856116295,"Arizona, USA"
59255,0.0023996757809072733,FL
59256,4.6262284740805626e-05,Hyderabad
59257,6.478056491232564e-08,NotSpecified
59258,0.01750389114022255,Ontario
59259,0.002631918992847204,AZ
59260,4.144964194097156e-08,"Air-strip one, New London"
59261,0.12676867842674255,South Africa
59262,2.1284937247401103e-05,GA
59263,6.478056491232564e-08,NotSpecified
59264,1.7990565538639203e-05,𝘭𝘪𝘷𝘦𝘴
59265,4.771922021973296e-07,Glasgow environs.
59266,0.002271211938932538,London UK
59267,6.478056491232564e-08,NotSpecified
59268,3.097055127909698e-07,West Midlands
59269,0.014971209689974785,GA
59270,0.12113817781209946,TN
59271,6.478056491232564e-08,NotSpecified
59272,0.003197471611201763,Wales
59273,0.0008049005409702659,England
59274,6.478056491232564e-08,NotSpecified
59275,0.08474741131067276,Nebraska
59276,3.64967505106506e-08,North East Lincolnshire
59277,0.07321029901504517,Hawaii
59278,0.012902406044304371,Australia
59279,3.1984065572032705e-05,London
59280,1.865340415463379e-08,BK - Harlem
59281,0.00010096914775203913,Noida
59282,0.3451429009437561,USA
59283,6.478056491232564e-08,NotSpecified
59284,1.45146589147771e-06,London
59285,0.01460607722401619,UK
59286,0.38109272718429565,India
59287,0.0006180164054967463,NYC
59288,0.03225233778357506,Ontario
59289,0.015441164374351501,IL
59290,0.01460607722401619,UK
59291,0.38109272718429565,India
59292,0.1961110532283783,Scotland
59293,6.478056491232564e-08,NotSpecified
59294,6.478056491232564e-08,NotSpecified
59295,0.12016957253217697,United States
59296,0.017751529812812805,India
59297,6.478056491232564e-08,NotSpecified
59298,0.38109272718429565,India
59299,5.462576950776565e-07,Cardiff
59300,0.0010236139642074704,England
59301,0.4115929901599884,India
59302,0.0006837312830612063,Wales
59303,6.478056491232564e-08,NotSpecified
59304,6.478056491232564e-08,NotSpecified
59305,0.0005878302035853267,Limpopo
59306,0.017751529812812805,India
59307,6.478056491232564e-08,NotSpecified
59308,0.08172421157360077,"Hawaii, USA"
59309,6.478056491232564e-08,NotSpecified
59310,0.020424650982022285,USA
59311,7.501373744389639e-08,Loughborough
59312,0.020424650982022285,USA
59313,0.020424650982022285,USA
59314,6.478056491232564e-08,NotSpecified
59315,0.43010637164115906,India
59316,0.016687719151377678,UK
59317,0.12388911098241806,UK
59318,3.5022808333451394e-06,🌍
59319,6.478056491232564e-08,NotSpecified
59320,0.0308042224496603,TN
59321,0.013204430229961872,Japan
59322,1.0802197039083694e-06,OHIO
59323,3.1984065572032705e-05,London
59324,0.38109272718429565,India
59325,0.0006859650602564216,MS
59326,6.478056491232564e-08,NotSpecified
59327,0.00019866536604240537,NYC
59328,6.478056491232564e-08,NotSpecified
59329,0.020424650982022285,USA
59330,6.478056491232564e-08,NotSpecified
59331,0.4115929901599884,India
59332,0.0006058516446501017,New York
59333,0.00014571839710697532,Chennai
59334,6.478056491232564e-08,NotSpecified
59335,0.005899521522223949,CA
59336,0.00073120096931234,Quezon
59337,0.0011784288799390197,Europe
59338,7.992578154869534e-09,Derby City
59339,6.478056491232564e-08,NotSpecified
59340,0.002829385921359062,TX
59341,0.020424650982022285,USA
59342,0.002599084284156561,England
59343,0.30273547768592834,Pakistan
59344,6.478056491232564e-08,NotSpecified
59345,0.008805114775896072,USA
59346,0.04906834289431572,Portugal
59347,0.06465226411819458,England
59348,0.17359259724617004,Sri Lanka
59349,0.06465226411819458,England
59350,0.3415412902832031,Austria
59351,0.00010197667143074796,Mumbai
59352,0.026058651506900787,"Ohio, USA"
59353,6.478056491232564e-08,NotSpecified
59354,0.12016957253217697,United States
59355,0.00039917006506584585,NY
59356,6.478056491232564e-08,NotSpecified
59357,0.02818167954683304,United Kingdom
59358,3.1984065572032705e-05,London
59359,0.02129529044032097,USA
59360,5.10288487021171e-07,"Washington, DC"
59361,6.478056491232564e-08,NotSpecified
59362,0.00013914561714045703,RI
59363,6.478056491232564e-08,NotSpecified
59364,0.00013282083091326058,Melbourne
59365,0.12016957253217697,United States
59366,0.016427800059318542,Texas
59367,1.7653868553679786e-06,London
59368,0.0040086121298372746,Ontario
59369,0.020424650982022285,USA
59370,0.0360240675508976,IN
59371,1.8602954696689267e-06,"Jammu, Jammu And Kashmir"
59372,0.09099976718425751,"Arkansas, USA"
59373,1.9722993727100402e-07,Worldwide
59374,0.0002464735880494118,CA
59375,0.09447582066059113,USA
59376,0.00014319090405479074,प
59377,6.478056491232564e-08,NotSpecified
59378,0.43010637164115906,India
59379,0.19287380576133728,India
59380,6.478056491232564e-08,NotSpecified
59381,4.144128615735099e-05,Montreal
59382,5.355485654945369e-07,Oxfordshire
59383,0.30273547768592834,Pakistan
59384,0.06465226411819458,England
59385,3.0690910080011236e-06,Washington D.C.
59386,6.478056491232564e-08,NotSpecified
59387,6.478056491232564e-08,NotSpecified
59388,0.06058647856116295,"Arizona, USA"
59389,0.0005741434288211167,OH
59390,0.014794953167438507,TX
59391,0.015979351475834846,North Carolina
59392,0.008305414579808712,Canada
59393,0.00029266663477756083,"New York, New Jersey"
59394,0.025914505124092102,USA
59395,0.28107935190200806,India
59396,1.3511570529090022e-08,Milky Way
59397,0.0007610240136273205,Baltimore MD
59398,0.4184873402118683,India
59399,0.017751529812812805,India
59400,0.008574887178838253,U.S.A.
59401,0.004890416748821735,NJ
59402,1.9722993727100402e-07,Worldwide
59403,0.38109272718429565,India
59404,0.4554811120033264,India
59405,6.478056491232564e-08,NotSpecified
59406,0.0016011671395972371,OH
59407,0.07767501473426819,Fiji
59408,0.00045308208791539073,Ohio
59409,1.6647535403535585e-06,Cambridge
59410,0.38109272718429565,India
59411,6.478056491232564e-08,NotSpecified
59412,4.4187067338441466e-09,Virtual
59413,0.0389496386051178,AR
59414,0.0016289628110826015,New Delhi
59415,7.782935426803306e-06,Kansas City
59416,2.3531481474492466e-06,Seattle
59417,3.0741295631742105e-05,Los Angeles
59418,6.692523311357945e-05,ireland
59419,0.1325545459985733,France
59420,6.478056491232564e-08,NotSpecified
59421,0.08778825402259827,Australia
59422,6.478056491232564e-08,NotSpecified
59423,0.00047037823242135346,UK
59424,1.510122338288511e-08,Illini
59425,0.0003978271270170808,NJ
59426,0.4787428379058838,India
59427,0.0015283067477867007,TX
59428,0.012902406044304371,Australia
59429,0.00043414553510956466,Kansas
59430,6.478056491232564e-08,NotSpecified
59431,0.0017558560939505696,PA
59432,0.13352899253368378,India
59433,4.0983395592775196e-05,FL
59434,0.00024534371914342046,"New York, NY"
59435,3.90302375308238e-06,Brooklyn
59436,0.38109272718429565,India
59437,0.0021683741360902786,CA
59438,0.38109272718429565,India
59439,0.013019641861319542,Estados Unidos
59440,0.4115929901599884,India
59441,1.45146589147771e-06,London
59442,0.0002464735880494118,CA
59443,9.722130016598385e-07,Greater Chicagoland
59444,0.01460607722401619,UK
59445,0.00021947927598375827,MI
59446,2.9823977456544526e-05,CA
59447,0.0010094702010974288,"Ontario, CA"
59448,0.03559322655200958,Brazil
59449,8.490275860140173e-08,Jersey
59450,0.44536691904067993,USA
59451,2.770615559199996e-08,Chrompet
59452,4.0983395592775196e-05,FL
59453,8.885484021448065e-06,Mumbai
59454,0.0054936190135777,GA
59455,0.12859706580638885,"Gujarat, India"
59456,6.478056491232564e-08,NotSpecified
59457,6.478056491232564e-08,NotSpecified
59458,0.0005587253253906965,Vulcan
59459,0.0237694401293993,WI
59460,0.003855206072330475,Maryland
59461,1.1260417522862554e-05,Brooklyn
59462,0.12016957253217697,United States
59463,1.6854790374054573e-05,प
59464,5.58181376675293e-08,Warrington
59465,0.09418779611587524,USA
59466,0.08010348677635193,South Africa
59467,6.478056491232564e-08,NotSpecified
59468,6.478056491232564e-08,NotSpecified
59469,0.0010094702010974288,"Ontario, CA"
59470,9.63998754741624e-05,ℰ𝓉𝒽𝒾ℴ𝓅𝒾𝒶
59471,1.774805241439026e-05,"Washington,  DC"
59472,6.478056491232564e-08,NotSpecified
59473,3.1984065572032705e-05,London
59474,6.478056491232564e-08,NotSpecified
59475,0.010144256986677647,Utah
59476,0.0006474730325862765,N.Y
59477,7.2718403316685e-06,"Chicago, IL"
59478,7.765257805658621e-07,Always here
59479,0.017751529812812805,India
59480,0.020424650982022285,USA
59481,0.07885689288377762,NC
59482,0.12016957253217697,United States
59483,5.10288487021171e-07,"Washington, DC"
59484,0.3530053496360779,India
59485,0.002178182825446129,TX
59486,6.478056491232564e-08,NotSpecified
59487,0.001834444236010313,Delhi
59488,0.034954387694597244,Iowa
59489,0.024779994040727615,Singapore
59490,0.001141205197200179,KS
59491,1.6612796693848964e-09,Sunlit Uplands
59492,0.04989750683307648,"Florida, USA"
59493,6.478056491232564e-08,NotSpecified
59494,0.4115929901599884,India
59495,6.478056491232564e-08,NotSpecified
59496,7.208108399936464e-06,Toronto
59497,1.4117051705397898e-06,Detroit
59498,1.2435786622688738e-08,Planet A
59499,6.478056491232564e-08,NotSpecified
59500,0.017751529812812805,India
59501,0.31863173842430115,India
59502,3.1984065572032705e-05,London
59503,7.441060745350114e-08,"15355 Vantage Pkwy W, Ste 195"
59504,0.13240410387516022,TN
59505,5.683051858795807e-05,New Delhi
59506,0.001906144549138844,MD
59507,6.478056491232564e-08,NotSpecified
59508,0.00638730451464653,England
59509,6.478056491232564e-08,NotSpecified
59510,9.41110192798078e-05,PA
59511,0.0023996757809072733,FL
59512,0.09123306721448898,Croatia
59513,0.0003078462032135576,MA
59514,0.008305414579808712,Canada
59515,3.0741295631742105e-05,Los Angeles
59516,0.02281366102397442,South Africa
59517,0.08794043958187103,Nigeria
59518,6.478056491232564e-08,NotSpecified
59519,0.12016957253217697,United States
59520,0.008910896256566048,MA
59521,0.00016039088950492442,America
59522,0.0004497218760661781,New York
59523,6.478056491232564e-08,NotSpecified
59524,7.208108399936464e-06,Toronto
59525,0.0023996757809072733,FL
59526,0.0625724047422409,"Oregon, USA"
59527,0.01705223135650158,Arizona
59528,2.911800220317673e-05,OH
59529,0.0029431553557515144,NY
59530,0.38109272718429565,India
59531,4.450304004421923e-06,maldon
59532,0.25208985805511475,Oregon
59533,0.012862545438110828,canada
59534,0.017751529812812805,India
59535,7.2718403316685e-06,"Chicago, IL"
59536,0.02922235056757927,"Texas, USA"
59537,0.0002782592491712421,"Chicago, IL"
59538,0.06746061891317368,Canada
59539,0.045792024582624435,Canada
59540,0.38109272718429565,India
59541,7.702487891947385e-06,CA
59542,0.0032028984278440475,Britain
59543,0.0003078462032135576,MA
59544,0.21734848618507385,India
59545,3.370014383108355e-06,Coventry & Warwickshire
59546,0.020424650982022285,USA
59547,6.478056491232564e-08,NotSpecified
59548,2.1981055908781855e-07,Jhumritalaiyya
59549,0.38109272718429565,India
59550,6.478056491232564e-08,NotSpecified
59551,0.02818167954683304,United Kingdom
59552,8.885484021448065e-06,Mumbai
59553,1.1253480636241875e-07,Rockland
59554,0.18063244223594666,United Kingdom
59555,2.117276017088443e-05,Galway & Lindisfarne.
59556,0.09655313938856125,ME
59557,0.03897159919142723,MN
59558,0.0033496308606117964,NYC
59559,0.13060033321380615,"Panama, Republic of Panama"
59560,6.478056491232564e-08,NotSpecified
59561,0.0043955110013484955,WA
59562,0.0003822506114374846,BC
59563,0.12016957253217697,United States
59564,0.43010637164115906,India
59565,0.003035875502973795,Florida
59566,7.298959303625452e-08,Global Citizen
59567,6.478056491232564e-08,NotSpecified
59568,0.0001971204619621858,London
59569,0.06465226411819458,England
59570,6.478056491232564e-08,NotSpecified
59571,6.478056491232564e-08,NotSpecified
59572,0.08495344966650009,Nigeria
59573,3.1984065572032705e-05,London
59574,2.9759159588138573e-05,London
59575,0.0028089783154428005,UK
59576,0.4115929901599884,India
59577,0.0021683741360902786,CA
59578,6.478056491232564e-08,NotSpecified
59579,0.12523995339870453,Tennessee
59580,6.478056491232564e-08,NotSpecified
59581,3.6190718333273253e-07,"Bihar, Kolkata, Delhi,Gurgaon"
59582,0.38109272718429565,India
59583,2.663655550350086e-06,CA
59584,6.478056491232564e-08,NotSpecified
59585,0.0002012318145716563,Sydney
59586,8.769321539148223e-06,Middle England
59587,0.00061599793843925,"San Diego, CA"
59588,0.00024534371914342046,"New York, NY"
59589,0.04989750683307648,"Florida, USA"
59590,1.8624126596478163e-06,"Bradford, West Yorkshire"
59591,0.06465226411819458,England
59592,0.38109272718429565,India
59593,0.049699995666742325,USA
59594,7.804355561802367e-08,Peterborough
59595,0.0011921417899429798,NC
59596,6.478056491232564e-08,NotSpecified
59597,0.0022836269345134497,NC
59598,5.10288487021171e-07,"Washington, DC"
59599,4.6262284740805626e-05,Hyderabad
59600,6.478056491232564e-08,NotSpecified
59601,0.00024534371914342046,"New York, NY"
59602,0.12016957253217697,United States
59603,3.0404276429862875e-08,World
59604,0.12443121522665024,Malaysia
59605,3.2153402571566403e-06,"Las Vegas, NV"
59606,0.38109272718429565,India
59607,0.38109272718429565,India
59608,0.005901583470404148,london
59609,5.747721232296499e-08,North Yorkshire
59610,0.00024534371914342046,"New York, NY"
59611,0.28107935190200806,India
59612,0.04823888838291168,UK
59613,6.478056491232564e-08,NotSpecified
59614,0.015979351475834846,North Carolina
59615,0.0009164464427158237,here or there
59616,2.8346227587405792e-09,Planet Earth
59617,0.017751529812812805,India
59618,3.092684664807166e-06,Leicestershire
59619,0.00037915862048976123,New South Wales
59620,7.663865289941896e-06,PA
59621,6.478056491232564e-08,NotSpecified
59622,0.06615584343671799,"South Carolina, USA"
59623,6.478056491232564e-08,NotSpecified
59624,0.12016957253217697,United States
59625,0.0034302363637834787,VA
59626,1.3047946723077075e-08,Notts
59627,0.017751529812812805,India
59628,0.32544010877609253,India
59629,6.478056491232564e-08,NotSpecified
59630,6.478056491232564e-08,NotSpecified
59631,4.082681698491797e-06,"Rochdale, Greater Manchester"
59632,0.012804488651454449,Ireland
59633,0.0002464735880494118,CA
59634,6.478056491232564e-08,NotSpecified
59635,0.07565699517726898,Myanmar
59636,0.08223938196897507,Canada
59637,0.38109272718429565,India
59638,0.013475202955305576,GA
59639,0.013079947791993618,U.K.
59640,6.478056491232564e-08,NotSpecified
59641,2.2733081195269733e-08,Merton
59642,6.478056491232564e-08,NotSpecified
59643,1.45146589147771e-06,London
59644,6.478056491232564e-08,NotSpecified
59645,0.08474741131067276,Nebraska
59646,2.0743952688917489e-07,VancIsland
59647,6.478056491232564e-08,NotSpecified
59648,0.028537938371300697,Michigan
59649,0.38109272718429565,India
59650,0.023664506152272224,England
59651,6.478056491232564e-08,NotSpecified
59652,6.478056491232564e-08,NotSpecified
59653,0.0011921091936528683,Wisconsin
59654,0.3451429009437561,USA
59655,0.032149411737918854,Ontario
59656,0.05781973525881767,CANADA
59657,4.0983395592775196e-05,FL
59658,0.013019641861319542,Estados Unidos
59659,6.478056491232564e-08,NotSpecified
59660,6.239679805730702e-06,✈️
59661,1.6740115960089952e-09,Crawley and Horsham
59662,0.0005248020170256495,California
59663,0.4115929901599884,India
59664,0.013019641861319542,Estados Unidos
59665,0.06913337856531143,United Arab Emirates
59666,0.00024534371914342046,"New York, NY"
59667,1.9409856122365454e-07,Greater Manchester
59668,6.478056491232564e-08,NotSpecified
59669,0.011472645215690136,Kenya
59670,0.4405880570411682,India
59671,0.039324767887592316,AZ
59672,0.006703170016407967,Ontario
59673,6.478056491232564e-08,NotSpecified
59674,0.013019641861319542,Estados Unidos
59675,0.023664506152272224,England
59676,0.0001822085614548996,Southampton
59677,0.025591885671019554,British Columbia
59678,0.0696648359298706,Canada
59679,0.09131650626659393,FL
59680,0.011774960905313492,Pakistan
59681,0.017751529812812805,India
59682,1.4148306945571676e-05,Asheville-New York
59683,0.012902406044304371,Australia
59684,0.06746061891317368,Canada
59685,0.14000622928142548,"Kentucky, USA"
59686,5.13554798686755e-09,Here & there
59687,0.04168932884931564,England
59688,0.17359259724617004,Sri Lanka
59689,3.385381887710537e-06,Milton Keynes
59690,6.478056491232564e-08,NotSpecified
59691,6.478056491232564e-08,NotSpecified
59692,3.0801888328824134e-07,Las Vegas
59693,6.478056491232564e-08,NotSpecified
59694,0.0010278623085469007,CA
59695,6.478056491232564e-08,NotSpecified
59696,0.0021683741360902786,CA
59697,6.478056491232564e-08,NotSpecified
59698,0.0002942910941783339,Australian
59699,0.08723966032266617,Mississippi
59700,7.801741594448686e-05,Rawalpindi
59701,0.15322670340538025,USA
59702,5.541823711041616e-08,Cape Town
59703,0.012145381420850754,IRELAND
59704,6.107673016231274e-06,Edmonton
59705,8.841140441973039e-08,DC Metro
59706,5.651501123793423e-05,OH
59707,0.17609116435050964,India
59708,2.2042338514438597e-06,Melbourne
59709,6.478056491232564e-08,NotSpecified
59710,0.004866854753345251,Ontario
59711,0.12016957253217697,United States
59712,6.478056491232564e-08,NotSpecified
59713,6.478056491232564e-08,NotSpecified
59714,2.96963316941401e-05,Washington state
59715,0.12016957253217697,United States
59716,0.0024948709178715944,FL
59717,0.18063244223594666,United Kingdom
59718,9.430370118934661e-05,CA
59719,6.478056491232564e-08,NotSpecified
59720,6.478056491232564e-08,NotSpecified
59721,5.595939001068473e-06,भारत
59722,6.478056491232564e-08,NotSpecified
59723,0.34951314330101013,USA
59724,0.00014447425201069564,Poland
59725,8.795848884801671e-07,Barcelona
59726,0.00435631675645709,MO
59727,0.4115929901599884,India
59728,0.04117633402347565,Louisiana
59729,6.478056491232564e-08,NotSpecified
59730,6.478056491232564e-08,NotSpecified
59731,6.478056491232564e-08,NotSpecified
59732,0.0010487844701856375,PA
59733,5.748798059812543e-08,Shangri-la
59734,6.478056491232564e-08,NotSpecified
59735,0.0017558560939505696,PA
59736,6.478056491232564e-08,NotSpecified
59737,0.049699995666742325,USA
59738,2.704572216316592e-05,Miami
59739,0.3376450836658478,India
59740,0.0016625579446554184,MN
59741,6.478056491232564e-08,NotSpecified
59742,0.38109272718429565,India
59743,0.049699995666742325,USA
59744,4.358698788564652e-07,Cornwall
59745,0.03067108802497387,"Virginia, USA"
59746,0.06465226411819458,England
59747,5.46066791784483e-09,home
59748,6.590327075173263e-07,Everywhere
59749,4.6571670964112855e-07,.🇲🇽
59750,0.0010236139642074704,England
59751,0.0011770932469516993,TX
59752,5.165276562024701e-08,Oxford
59753,3.925542557681183e-07,St. Louis
59754,6.478056491232564e-08,NotSpecified
59755,0.008574887178838253,U.S.A.
59756,0.00027710633003152907,South-USA
59757,0.013069367967545986,Nebraska
59758,0.018963104113936424,Connecticut
59759,0.06465226411819458,England
59760,0.5740955471992493,Sweden
59761,0.10232733935117722,England
59762,8.754098779206743e-09,Walking dogs
59763,5.783692245131533e-07,Vosloo
59764,0.002660241909325123,TX
59765,5.330069598130649e-06,🇬🇧
59766,0.0027721470687538385,England
59767,0.1436486691236496,Ireland
59768,0.23702074587345123,Australia
59769,0.0010377286234870553,IL
59770,6.478056491232564e-08,NotSpecified
59771,8.139735285794814e-08,Tristan da Cunha
59772,0.0010739375138655305,CA
