tweet_id,vaccine_filter,hesitancy_filter,safety_filter,mistrust_filter
48583,True,False,False,False
48584,True,False,False,False
48585,False,False,False,False
48586,False,False,False,False
48587,True,False,False,False
48588,True,False,False,False
48589,False,False,False,False
48590,False,False,False,False
48591,True,False,False,False
48592,True,False,False,False
48593,False,False,False,False
48594,False,False,False,False
48595,False,False,False,False
48596,True,False,False,False
48597,True,False,False,False
48598,True,True,False,True
48599,True,False,False,False
48600,False,False,False,False
48601,True,False,False,False
48602,True,False,False,False
48603,True,False,False,False
48604,True,False,False,False
48605,False,False,False,False
48606,True,False,False,False
48607,False,False,False,False
48608,True,False,False,False
48609,True,False,False,False
48610,True,False,False,False
48611,True,False,False,False
48612,True,False,False,False
48613,True,False,False,False
48614,True,False,False,False
48615,True,False,False,False
48616,True,False,False,False
48617,False,False,False,False
48618,False,False,False,False
48619,True,True,False,False
48620,True,False,False,False
48621,False,False,False,False
48622,True,False,False,False
48623,True,False,False,False
48624,False,False,False,False
48625,True,False,False,False
48626,True,False,False,False
48627,True,False,False,False
48628,False,False,False,False
48629,True,False,False,False
48630,True,False,False,False
48631,True,False,False,False
48632,True,False,False,False
48633,True,False,False,False
48634,False,False,False,False
48635,True,False,False,False
48636,True,False,False,False
48637,True,False,False,False
48638,True,False,False,False
48639,False,False,False,False
48640,True,False,False,False
48641,True,False,False,False
48642,True,False,False,False
48643,True,False,False,False
48644,False,False,False,False
48645,True,False,False,False
48646,True,False,False,False
48647,False,False,False,False
48648,True,False,False,False
48649,True,False,False,False
48650,True,False,False,False
48651,True,False,False,False
48652,True,False,False,False
48653,True,False,False,False
48654,True,False,False,False
48655,True,False,False,False
48656,True,False,False,False
48657,True,False,False,False
48658,True,False,False,False
48659,True,False,False,False
48660,False,False,False,False
48661,False,False,False,False
48662,True,False,False,False
48663,True,False,False,False
48664,True,False,False,False
48665,True,False,False,False
48666,True,False,False,False
48667,True,False,False,False
48668,True,False,False,False
48669,True,False,False,False
48670,True,False,False,False
48671,True,False,False,False
48672,True,False,False,False
48673,True,False,False,False
48674,True,False,False,False
48675,True,False,False,False
48676,True,False,False,False
48677,True,False,False,False
48678,True,False,False,False
48679,True,False,False,False
48680,True,False,False,False
48681,True,False,False,False
48682,False,False,False,False
48683,True,False,False,False
48684,True,False,False,False
48685,True,False,False,False
48686,False,False,False,False
48687,True,False,False,False
48688,True,False,False,False
48689,True,False,False,False
48690,True,False,False,False
48691,True,False,False,False
48692,True,False,False,False
48693,True,True,False,False
48694,False,False,False,False
48695,True,False,False,False
48696,True,False,False,False
48697,False,False,False,False
48698,True,False,False,False
48699,True,False,False,False
48700,True,False,False,False
48701,True,False,False,False
48702,True,False,False,False
48703,True,False,False,False
48704,True,False,False,False
48705,False,False,False,False
48706,False,False,False,False
48707,True,False,False,False
48708,True,False,False,False
48709,True,False,False,False
48710,True,False,False,False
48711,True,False,False,False
48712,True,False,False,False
48713,False,False,False,False
48714,True,False,False,False
48715,True,False,False,False
48716,True,False,False,False
48717,True,False,False,False
48718,False,False,False,False
48719,False,False,False,False
48720,True,False,False,False
48721,False,False,False,False
48722,True,False,False,False
48723,False,False,False,False
48724,True,False,False,False
48725,True,False,False,False
48726,False,False,False,False
48727,True,False,False,False
48728,True,False,False,False
48729,True,False,False,False
48730,True,False,False,False
48731,True,False,False,False
48732,True,False,False,False
48733,False,False,False,False
48734,True,False,False,False
48735,True,False,False,False
48736,False,False,False,False
48737,True,False,False,False
48738,False,False,False,False
48739,False,False,False,False
48740,True,False,False,False
48741,True,False,False,False
48742,True,False,False,False
48743,True,False,False,False
48744,False,False,False,False
48745,True,False,False,False
48746,True,False,False,False
48747,True,False,False,False
48748,True,False,False,False
48749,True,False,False,False
48750,True,False,False,False
48751,True,False,False,False
48752,True,False,False,False
48753,True,False,False,False
48754,False,False,False,False
48755,True,False,False,False
48756,True,False,False,False
48757,True,False,False,False
48758,False,False,False,False
48759,True,False,False,False
48760,True,False,False,False
48761,False,False,False,False
48762,True,False,False,False
48763,True,False,False,False
48764,True,False,False,False
48765,True,False,False,False
48766,True,False,False,False
48767,True,False,False,False
48768,True,False,False,False
48769,True,False,False,False
48770,True,False,False,False
48771,True,False,False,False
48772,True,False,False,False
48773,True,False,False,False
48774,True,False,False,False
48775,False,False,False,False
48776,True,False,False,False
48777,True,False,False,False
48778,False,False,False,False
48779,True,False,False,False
48780,False,False,False,False
48781,True,False,False,False
48782,True,False,False,False
48783,True,False,False,False
48784,False,False,False,False
48785,True,False,False,False
48786,True,False,False,False
48787,False,False,False,False
48788,True,False,False,False
48789,True,False,False,False
48790,True,False,False,False
48791,True,False,False,False
48792,True,False,False,False
48793,False,False,False,False
48794,True,False,False,False
48795,True,False,False,False
48796,False,False,False,False
48797,False,False,False,False
48798,True,False,False,False
48799,True,False,False,False
48800,True,False,False,False
48801,True,False,False,False
48802,False,False,False,False
48803,True,False,False,False
48804,False,False,False,False
48805,True,False,False,False
48806,False,False,False,False
48807,True,False,False,False
48808,False,False,False,False
48809,True,False,False,False
48810,False,False,False,False
48811,True,False,False,False
48812,True,False,False,False
48813,True,False,False,False
48814,True,False,False,False
48815,True,False,False,False
48816,True,False,False,False
48817,False,False,False,False
48818,True,False,False,False
48819,False,False,False,False
48820,False,False,False,False
48821,True,False,False,False
48822,True,False,False,False
48823,True,False,False,False
48824,True,False,False,False
48825,True,False,False,False
48826,False,False,False,False
48827,True,False,False,False
48828,True,False,False,False
48829,False,False,False,False
48830,True,False,False,False
48831,True,False,False,False
48832,True,False,False,False
48833,False,False,False,False
48834,True,False,False,False
48835,True,False,False,False
48836,True,False,False,False
48837,True,False,False,False
48838,False,False,False,False
48839,True,False,False,False
48840,True,False,False,False
48841,True,False,False,False
48842,True,False,False,False
48843,True,False,False,False
48844,False,False,False,False
48845,True,False,False,False
48846,True,False,False,False
48847,True,False,False,False
48848,False,False,False,False
48849,True,False,False,False
48850,True,False,False,False
48851,True,False,False,False
48852,True,False,False,False
48853,False,False,False,False
48854,False,False,False,False
48855,True,False,False,False
48856,True,False,False,False
48857,True,False,False,False
48858,True,False,False,False
48859,True,False,False,False
48860,True,False,False,False
48861,True,False,False,False
48862,True,False,False,False
48863,True,False,False,False
48864,True,False,False,False
48865,False,False,False,False
48866,False,False,False,False
48867,True,False,False,False
48868,True,False,False,False
48869,True,False,False,False
48870,True,False,False,False
48871,False,False,False,False
48872,True,False,False,False
48873,True,True,False,False
48874,True,False,False,False
48875,True,False,False,False
48876,True,False,False,False
48877,True,False,False,False
48878,True,False,False,False
48879,True,True,False,True
48880,True,False,False,False
48881,True,False,False,False
48882,True,False,False,False
48883,True,False,False,False
48884,True,False,False,False
48885,True,False,False,False
48886,True,False,False,False
48887,True,False,False,False
48888,True,False,False,False
48889,True,False,False,False
48890,False,False,False,False
48891,True,False,False,False
48892,False,False,False,False
48893,False,False,False,False
48894,True,False,False,False
48895,True,False,False,False
48896,True,False,False,False
48897,True,False,False,False
48898,True,False,False,False
48899,True,False,False,False
48900,True,False,False,False
48901,True,True,False,False
48902,True,False,False,False
48903,False,False,False,False
48904,True,False,False,False
48905,True,False,False,False
48906,False,False,False,False
48907,True,False,False,False
48908,True,False,False,False
48909,True,False,False,False
48910,True,False,False,False
48911,True,False,False,False
48912,True,False,False,False
48913,True,False,False,False
48914,True,False,False,False
48915,False,False,False,False
48916,True,False,False,False
48917,False,False,False,False
48918,False,False,False,False
48919,True,False,False,False
48920,True,False,False,False
48921,True,False,False,False
48922,False,False,False,False
48923,False,False,False,False
48924,True,False,False,False
48925,True,False,False,False
48926,True,False,False,False
48927,False,False,False,False
48928,True,False,False,False
48929,True,True,True,True
48930,True,False,False,False
48931,True,False,False,False
48932,True,False,False,False
48933,False,False,False,False
48934,True,False,False,False
48935,True,False,False,False
48936,True,False,False,False
48937,True,False,False,False
48938,False,False,False,False
48939,False,False,False,False
48940,True,False,False,False
48941,True,False,False,False
48942,False,False,False,False
48943,True,False,False,False
48944,True,False,False,False
48945,True,False,False,False
48946,True,False,False,False
48947,True,False,False,False
48948,True,False,False,False
48949,False,False,False,False
48950,False,False,False,False
48951,True,False,False,False
48952,True,False,False,False
48953,True,False,False,False
48954,True,False,False,False
48955,True,False,False,False
48956,True,False,False,False
48957,True,False,False,False
48958,True,False,False,False
48959,False,False,False,False
48960,False,False,False,False
48961,True,False,False,False
48962,True,False,False,False
48963,True,False,False,False
48964,True,True,False,True
48965,True,False,False,False
48966,True,False,False,False
48967,True,False,False,False
48968,True,False,False,False
48969,True,False,False,False
48970,False,False,False,False
48971,True,False,False,False
48972,False,False,False,False
48973,True,False,False,False
48974,True,False,False,False
48975,True,False,False,False
48976,True,False,False,False
48977,True,False,False,False
48978,True,False,False,False
48979,True,False,False,False
48980,True,False,False,False
48981,True,False,False,False
48982,False,False,False,False
48983,True,False,False,False
48984,True,False,False,False
48985,False,False,False,False
48986,True,False,False,False
48987,False,False,False,False
48988,True,False,False,False
48989,True,False,False,False
48990,False,False,False,False
48991,True,False,False,False
48992,True,False,False,False
48993,True,False,False,False
48994,False,False,False,False
48995,False,False,False,False
48996,True,False,False,False
48997,True,False,False,False
48998,True,False,False,False
48999,False,False,False,False
49000,True,False,False,False
49001,True,False,False,False
49002,True,False,False,False
49003,True,False,False,False
49004,False,False,False,False
49005,False,False,False,False
49006,True,False,False,False
49007,False,False,False,False
49008,True,False,False,False
49009,True,False,False,False
49010,True,False,False,False
49011,True,False,False,False
49012,True,False,False,False
49013,False,False,False,False
49014,False,False,False,False
49015,False,False,False,False
49016,True,False,False,False
49017,False,False,False,False
49018,True,False,False,False
49019,True,False,False,False
49020,True,False,False,False
49021,True,True,True,False
49022,True,False,False,False
49023,True,False,False,False
49024,True,False,False,False
49025,True,False,False,False
49026,True,True,False,True
49027,True,False,False,False
49028,True,False,False,False
49029,True,False,False,False
49030,True,False,False,False
49031,True,False,False,False
49032,True,False,False,False
49033,True,False,False,False
49034,True,False,False,False
49035,True,False,False,False
49036,True,False,False,False
49037,True,False,False,False
49038,True,False,False,False
49039,True,False,False,False
49040,True,False,False,False
49041,True,False,False,False
49042,True,False,False,False
49043,True,False,False,False
49044,False,False,False,False
49045,True,False,False,False
49046,True,False,False,False
49047,False,False,False,False
49048,True,False,False,False
49049,True,False,False,False
49050,True,False,False,False
49051,True,False,False,False
49052,False,False,False,False
49053,True,False,False,False
49054,True,False,False,False
49055,True,False,False,False
49056,False,False,False,False
49057,False,False,False,False
49058,True,False,False,False
49059,False,False,False,False
49060,True,False,False,False
49061,True,False,False,False
49062,True,False,False,False
49063,True,False,False,False
49064,False,False,False,False
49065,True,False,False,False
49066,True,False,False,False
49067,True,False,False,False
49068,True,True,False,False
49069,True,False,False,False
49070,True,False,False,False
49071,False,False,False,False
49072,True,False,False,False
49073,True,False,False,False
49074,True,True,False,True
49075,False,False,False,False
49076,True,False,False,False
49077,False,False,False,False
49078,True,False,False,False
49079,True,False,False,False
49080,True,False,False,False
49081,True,False,False,False
49082,True,False,False,False
49083,True,False,False,False
49084,True,False,False,False
49085,True,False,False,False
49086,True,False,False,False
49087,False,False,False,False
49088,False,False,False,False
49089,True,False,False,False
49090,True,False,False,False
49091,True,False,False,False
49092,True,False,False,False
49093,True,False,False,False
49094,True,False,False,False
49095,False,False,False,False
49096,True,False,False,False
49097,True,False,False,False
49098,True,False,False,False
49099,False,False,False,False
49100,True,False,False,False
49101,True,False,False,False
49102,True,False,False,False
49103,True,False,False,False
49104,True,False,False,False
49105,True,False,False,False
49106,True,False,False,False
49107,True,False,False,False
49108,True,False,False,False
49109,False,False,False,False
49110,True,False,False,False
49111,True,False,False,False
49112,True,False,False,False
49113,False,False,False,False
49114,True,False,False,False
49115,True,False,False,False
49116,False,False,False,False
49117,True,False,False,False
49118,True,False,False,False
49119,False,False,False,False
49120,True,False,False,False
49121,True,False,False,False
49122,True,False,False,False
49123,True,False,False,False
49124,True,False,False,False
49125,True,False,False,False
49126,True,False,False,False
49127,True,False,False,False
49128,False,False,False,False
49129,True,True,False,True
49130,True,False,False,False
49131,True,False,False,False
49132,True,False,False,False
49133,True,False,False,False
49134,False,False,False,False
49135,True,False,False,False
49136,True,False,False,False
49137,True,False,False,False
49138,True,False,False,False
49139,True,False,False,False
49140,True,False,False,False
49141,False,False,False,False
49142,True,False,False,False
49143,True,False,False,False
49144,True,False,False,False
49145,True,False,False,False
49146,False,False,False,False
49147,True,False,False,False
49148,True,False,False,False
49149,True,False,False,False
49150,True,False,False,False
49151,True,False,False,False
49152,True,False,False,False
49153,True,False,False,False
49154,True,False,False,False
49155,True,False,False,False
49156,False,False,False,False
49157,True,False,False,False
49158,True,True,False,False
49159,True,False,False,False
49160,True,False,False,False
49161,True,False,False,False
49162,False,False,False,False
49163,True,False,False,False
49164,False,False,False,False
49165,True,False,False,False
49166,False,False,False,False
49167,True,False,False,False
49168,True,False,False,False
49169,True,True,False,True
49170,True,False,False,False
49171,False,False,False,False
49172,True,False,False,False
49173,True,False,False,False
49174,True,False,False,False
49175,True,False,False,False
49176,True,False,False,False
49177,True,False,False,False
49178,True,False,False,False
49179,False,False,False,False
49180,True,False,False,False
49181,False,False,False,False
49182,True,False,False,False
49183,True,False,False,False
49184,True,True,False,True
49185,True,False,False,False
49186,True,False,False,False
49187,True,False,False,False
49188,True,False,False,False
49189,True,False,False,False
49190,False,False,False,False
49191,True,False,False,False
49192,True,False,False,False
49193,False,False,False,False
49194,False,False,False,False
49195,False,False,False,False
49196,False,False,False,False
49197,True,False,False,False
49198,True,False,False,False
49199,False,False,False,False
49200,True,False,False,False
49201,False,False,False,False
49202,True,False,False,False
49203,False,False,False,False
49204,False,False,False,False
49205,True,False,False,False
49206,False,False,False,False
49207,True,False,False,False
49208,True,False,False,False
49209,True,False,False,False
49210,True,False,False,False
49211,True,False,False,False
49212,True,False,False,False
49213,False,False,False,False
49214,True,False,False,False
49215,False,False,False,False
49216,True,False,False,False
49217,True,False,False,False
49218,True,False,False,False
49219,False,False,False,False
49220,True,False,False,False
49221,False,False,False,False
49222,True,True,True,False
49223,True,False,False,False
49224,True,False,False,False
49225,True,False,False,False
49226,False,False,False,False
49227,False,False,False,False
49228,True,False,False,False
49229,True,False,False,False
49230,True,False,False,False
49231,False,False,False,False
49232,True,False,False,False
49233,True,False,False,False
49234,False,False,False,False
49235,False,False,False,False
49236,False,False,False,False
49237,True,False,False,False
49238,True,False,False,False
49239,True,False,False,False
49240,True,False,False,False
49241,True,False,False,False
49242,True,False,False,False
49243,False,False,False,False
49244,True,False,False,False
49245,True,False,False,False
49246,True,False,False,False
49247,True,False,False,False
49248,True,False,False,False
49249,True,False,False,False
49250,True,False,False,False
49251,True,False,False,False
49252,True,False,False,False
49253,False,False,False,False
49254,True,False,False,False
49255,True,False,False,False
49256,True,False,False,False
49257,True,False,False,False
49258,True,False,False,False
49259,True,False,False,False
49260,True,False,False,False
49261,False,False,False,False
49262,False,False,False,False
49263,False,False,False,False
49264,False,False,False,False
49265,True,False,False,False
49266,True,False,False,False
49267,True,False,False,False
49268,True,False,False,False
49269,True,False,False,False
49270,True,False,False,False
49271,True,False,False,False
49272,True,False,False,False
49273,True,False,False,False
49274,True,False,False,False
49275,True,False,False,False
49276,True,False,False,False
49277,False,False,False,False
49278,False,False,False,False
49279,True,False,False,False
49280,True,False,False,False
49281,True,False,False,False
49282,True,False,False,False
49283,True,False,False,False
49284,True,False,False,False
49285,False,False,False,False
49286,True,False,False,False
49287,True,False,False,False
49288,False,False,False,False
49289,True,False,False,False
49290,False,False,False,False
49291,True,True,False,True
49292,False,False,False,False
49293,False,False,False,False
49294,True,False,False,False
49295,True,False,False,False
49296,True,False,False,False
49297,True,False,False,False
49298,True,False,False,False
49299,True,False,False,False
49300,True,False,False,False
49301,True,False,False,False
49302,False,False,False,False
49303,False,False,False,False
49304,True,False,False,False
49305,True,False,False,False
49306,False,False,False,False
49307,False,False,False,False
49308,True,False,False,False
49309,True,False,False,False
49310,True,False,False,False
49311,True,False,False,False
49312,True,True,False,True
49313,True,True,False,False
49314,True,False,False,False
49315,False,False,False,False
49316,True,False,False,False
49317,True,False,False,False
49318,True,False,False,False
49319,True,False,False,False
49320,True,False,False,False
49321,False,False,False,False
49322,True,False,False,False
49323,False,False,False,False
49324,True,False,False,False
49325,True,True,False,True
49326,True,False,False,False
49327,True,False,False,False
49328,True,False,False,False
49329,True,False,False,False
49330,True,False,False,False
49331,False,False,False,False
49332,True,False,False,False
49333,True,True,False,True
49334,True,False,False,False
49335,False,False,False,False
49336,True,False,False,False
49337,True,False,False,False
49338,True,False,False,False
49339,False,False,False,False
49340,True,False,False,False
49341,False,False,False,False
49342,True,False,False,False
49343,True,False,False,False
49344,True,False,False,False
49345,True,False,False,False
49346,True,False,False,False
49347,True,False,False,False
49348,True,False,False,False
49349,True,False,False,False
49350,True,False,False,False
49351,True,False,False,False
49352,True,False,False,False
49353,True,False,False,False
49354,False,False,False,False
49355,True,False,False,False
49356,True,False,False,False
49357,True,False,False,False
49358,False,False,False,False
49359,True,False,False,False
49360,False,False,False,False
49361,False,False,False,False
49362,True,False,False,False
49363,False,False,False,False
49364,True,False,False,False
49365,True,False,False,False
49366,False,False,False,False
49367,True,False,False,False
49368,True,False,False,False
49369,True,False,False,False
49370,True,False,False,False
49371,False,False,False,False
49372,False,False,False,False
49373,False,False,False,False
49374,False,False,False,False
49375,False,False,False,False
49376,True,False,False,False
49377,True,False,False,False
49378,False,False,False,False
49379,False,False,False,False
49380,True,False,False,False
49381,False,False,False,False
49382,True,False,False,False
49383,False,False,False,False
49384,True,False,False,False
49385,True,False,False,False
49386,True,False,False,False
49387,True,False,False,False
49388,True,False,False,False
49389,True,False,False,False
49390,True,False,False,False
49391,True,False,False,False
49392,True,False,False,False
49393,True,False,False,False
49394,True,False,False,False
49395,True,False,False,False
49396,False,False,False,False
49397,True,False,False,False
49398,True,False,False,False
49399,True,False,False,False
49400,False,False,False,False
49401,False,False,False,False
49402,False,False,False,False
49403,True,False,False,False
49404,True,False,False,False
49405,True,False,False,False
49406,True,False,False,False
49407,True,False,False,False
49408,True,False,False,False
49409,True,False,False,False
49410,True,False,False,False
49411,True,False,False,False
49412,True,False,False,False
49413,True,False,False,False
49414,True,False,False,False
49415,True,False,False,False
49416,True,False,False,False
49417,True,False,False,False
49418,True,False,False,False
49419,True,False,False,False
49420,True,False,False,False
49421,True,False,False,False
49422,True,False,False,False
49423,True,False,False,False
49424,True,False,False,False
49425,True,True,False,True
49426,True,False,False,False
49427,True,False,False,False
49428,False,False,False,False
49429,True,False,False,False
49430,True,False,False,False
49431,True,False,False,False
49432,True,False,False,False
49433,False,False,False,False
49434,True,False,False,False
49435,True,False,False,False
49436,True,False,False,False
49437,True,False,False,False
49438,True,False,False,False
49439,True,True,False,False
49440,True,False,False,False
49441,True,False,False,False
49442,True,False,False,False
49443,True,False,False,False
49444,True,False,False,False
49445,False,False,False,False
49446,True,False,False,False
49447,True,False,False,False
49448,True,False,False,False
49449,True,False,False,False
49450,True,True,False,False
49451,True,False,False,False
49452,True,False,False,False
49453,True,False,False,False
49454,True,False,False,False
49455,True,False,False,False
49456,True,False,False,False
49457,True,False,False,False
49458,True,False,False,False
49459,False,False,False,False
49460,True,True,False,False
49461,True,False,False,False
49462,False,False,False,False
49463,True,False,False,False
49464,True,False,False,False
49465,True,False,False,False
49466,False,False,False,False
49467,True,False,False,False
49468,True,False,False,False
49469,False,False,False,False
49470,True,False,False,False
49471,True,False,False,False
49472,True,False,False,False
49473,True,False,False,False
49474,True,False,False,False
49475,True,False,False,False
49476,True,False,False,False
49477,True,False,False,False
49478,False,False,False,False
49479,True,False,False,False
49480,True,False,False,False
49481,True,False,False,False
49482,False,False,False,False
49483,True,False,False,False
49484,True,False,False,False
49485,True,False,False,False
49486,True,False,False,False
49487,True,False,False,False
49488,True,False,False,False
49489,True,False,False,False
49490,True,False,False,False
49491,True,False,False,False
49492,False,False,False,False
49493,True,False,False,False
49494,True,True,False,False
49495,False,False,False,False
49496,True,False,False,False
49497,False,False,False,False
49498,False,False,False,False
49499,True,True,False,False
49500,False,False,False,False
49501,True,False,False,False
49502,False,False,False,False
49503,True,False,False,False
49504,True,False,False,False
49505,True,False,False,False
49506,True,False,False,False
49507,True,False,False,False
49508,True,False,False,False
49509,True,False,False,False
49510,True,False,False,False
49511,False,False,False,False
49512,True,False,False,False
49513,True,False,False,False
49514,True,False,False,False
49515,True,False,False,False
49516,False,False,False,False
49517,False,False,False,False
49518,True,False,False,False
49519,True,False,False,False
49520,False,False,False,False
49521,False,False,False,False
49522,False,False,False,False
49523,True,False,False,False
49524,True,False,False,False
49525,True,False,False,False
49526,False,False,False,False
49527,True,False,False,False
49528,False,False,False,False
49529,True,False,False,False
49530,True,False,False,False
49531,True,False,False,False
49532,True,False,False,False
49533,True,False,False,False
49534,False,False,False,False
49535,True,False,False,False
49536,False,False,False,False
49537,True,False,False,False
49538,True,False,False,False
49539,True,False,False,False
49540,True,False,False,False
49541,False,False,False,False
49542,True,False,False,False
49543,True,False,False,False
49544,True,False,False,False
49545,True,False,False,False
49546,True,False,False,False
49547,False,False,False,False
49548,True,False,False,False
49549,True,False,False,False
49550,True,False,False,False
49551,True,False,False,False
49552,True,False,False,False
49553,True,False,False,False
49554,True,False,False,False
49555,True,False,False,False
49556,True,False,False,False
49557,True,False,False,False
49558,True,False,False,False
49559,True,False,False,False
49560,True,False,False,False
49561,True,False,False,False
49562,True,False,False,False
49563,False,False,False,False
49564,True,False,False,False
49565,True,False,False,False
49566,False,False,False,False
49567,True,False,False,False
49568,True,False,False,False
49569,True,False,False,False
49570,True,False,False,False
49571,True,False,False,False
49572,True,False,False,False
49573,True,False,False,False
49574,True,False,False,False
49575,False,False,False,False
49576,True,False,False,False
49577,True,True,False,True
49578,True,False,False,False
49579,True,False,False,False
49580,True,False,False,False
49581,True,False,False,False
49582,True,False,False,False
49583,True,False,False,False
49584,True,False,False,False
49585,True,False,False,False
49586,True,False,False,False
49587,True,False,False,False
49588,True,False,False,False
49589,True,False,False,False
49590,True,False,False,False
49591,True,False,False,False
49592,True,False,False,False
49593,True,True,False,True
49594,False,False,False,False
49595,True,False,False,False
49596,True,False,False,False
49597,True,False,False,False
49598,False,False,False,False
49599,False,False,False,False
49600,True,False,False,False
49601,True,False,False,False
49602,True,False,False,False
49603,False,False,False,False
49604,True,False,False,False
49605,True,False,False,False
49606,False,False,False,False
49607,True,False,False,False
49608,True,False,False,False
49609,False,False,False,False
49610,True,False,False,False
49611,True,False,False,False
49612,True,False,False,False
49613,True,False,False,False
49614,True,False,False,False
49615,False,False,False,False
49616,True,False,False,False
49617,True,False,False,False
49618,True,False,False,False
49619,True,False,False,False
49620,False,False,False,False
49621,False,False,False,False
49622,True,False,False,False
49623,True,False,False,False
49624,False,False,False,False
49625,False,False,False,False
49626,True,False,False,False
49627,True,False,False,False
49628,True,False,False,False
49629,True,False,False,False
49630,True,False,False,False
49631,False,False,False,False
49632,True,False,False,False
49633,True,False,False,False
49634,False,False,False,False
49635,True,False,False,False
49636,True,False,False,False
49637,True,False,False,False
49638,True,False,False,False
49639,True,False,False,False
49640,True,False,False,False
49641,True,True,False,False
49642,True,False,False,False
49643,True,False,False,False
49644,False,False,False,False
49645,True,False,False,False
49646,True,False,False,False
49647,True,False,False,False
49648,True,False,False,False
49649,True,False,False,False
49650,True,False,False,False
49651,False,False,False,False
49652,False,False,False,False
49653,True,False,False,False
49654,False,False,False,False
49655,True,False,False,False
49656,False,False,False,False
49657,True,False,False,False
49658,False,False,False,False
49659,True,False,False,False
49660,False,False,False,False
49661,True,False,False,False
49662,True,False,False,False
49663,True,False,False,False
49664,True,False,False,False
49665,True,False,False,False
49666,True,False,False,False
49667,True,False,False,False
49668,True,False,False,False
49669,True,False,False,False
49670,True,False,False,False
49671,True,False,False,False
49672,True,False,False,False
49673,True,False,False,False
49674,False,False,False,False
49675,True,False,False,False
49676,False,False,False,False
49677,True,True,False,True
49678,True,False,False,False
49679,False,False,False,False
49680,True,False,False,False
49681,True,False,False,False
49682,True,False,False,False
49683,True,False,False,False
49684,True,False,False,False
49685,True,True,False,False
49686,False,False,False,False
49687,True,False,False,False
49688,True,False,False,False
49689,True,False,False,False
49690,True,False,False,False
49691,True,False,False,False
49692,False,False,False,False
49693,True,False,False,False
49694,True,False,False,False
49695,True,False,False,False
49696,True,False,False,False
49697,True,False,False,False
49698,True,False,False,False
49699,False,False,False,False
49700,False,False,False,False
49701,False,False,False,False
49702,False,False,False,False
49703,True,False,False,False
49704,True,False,False,False
49705,True,False,False,False
49706,True,False,False,False
49707,True,False,False,False
49708,True,False,False,False
49709,True,True,False,False
49710,True,False,False,False
49711,True,False,False,False
49712,True,False,False,False
49713,True,False,False,False
49714,True,False,False,False
49715,False,False,False,False
49716,True,False,False,False
49717,True,False,False,False
49718,False,False,False,False
49719,False,False,False,False
49720,True,False,False,False
49721,True,False,False,False
49722,False,False,False,False
49723,True,False,False,False
49724,True,False,False,False
49725,True,False,False,False
49726,False,False,False,False
49727,True,True,False,True
49728,True,False,False,False
49729,True,False,False,False
49730,True,False,False,False
49731,True,False,False,False
49732,False,False,False,False
49733,False,False,False,False
49734,True,False,False,False
49735,True,False,False,False
49736,True,False,False,False
49737,True,True,False,True
49738,True,False,False,False
49739,True,False,False,False
49740,True,False,False,False
49741,True,False,False,False
49742,True,False,False,False
49743,True,False,False,False
49744,True,False,False,False
49745,False,False,False,False
49746,False,False,False,False
49747,True,False,False,False
49748,True,False,False,False
49749,True,True,False,True
49750,True,False,False,False
49751,True,False,False,False
49752,True,False,False,False
49753,True,False,False,False
49754,True,False,False,False
49755,True,False,False,False
49756,True,False,False,False
49757,True,False,False,False
49758,True,False,False,False
49759,False,False,False,False
49760,True,False,False,False
49761,True,False,False,False
49762,False,False,False,False
49763,True,False,False,False
49764,True,False,False,False
49765,True,False,False,False
49766,True,False,False,False
49767,True,False,False,False
49768,False,False,False,False
49769,True,False,False,False
49770,False,False,False,False
49771,False,False,False,False
49772,True,False,False,False
49773,True,False,False,False
49774,True,False,False,False
49775,True,False,False,False
49776,True,False,False,False
49777,False,False,False,False
49778,True,False,False,False
49779,True,False,False,False
49780,True,False,False,False
49781,False,False,False,False
49782,False,False,False,False
49783,True,False,False,False
49784,True,False,False,False
49785,True,False,False,False
49786,True,False,False,False
49787,True,False,False,False
49788,True,False,False,False
49789,False,False,False,False
49790,True,False,False,False
49791,False,False,False,False
49792,True,False,False,False
49793,False,False,False,False
49794,True,False,False,False
49795,True,False,False,False
49796,False,False,False,False
49797,False,False,False,False
49798,True,False,False,False
49799,True,False,False,False
49800,True,False,False,False
49801,True,False,False,False
49802,True,False,False,False
49803,True,False,False,False
49804,True,False,False,False
49805,False,False,False,False
49806,False,False,False,False
49807,True,False,False,False
49808,False,False,False,False
49809,False,False,False,False
49810,False,False,False,False
49811,False,False,False,False
49812,True,False,False,False
49813,True,False,False,False
49814,True,False,False,False
49815,True,False,False,False
49816,True,False,False,False
49817,True,False,False,False
49818,False,False,False,False
49819,True,False,False,False
49820,True,False,False,False
49821,True,False,False,False
49822,True,False,False,False
49823,True,False,False,False
49824,True,False,False,False
49825,True,False,False,False
49826,True,True,False,True
49827,True,False,False,False
49828,False,False,False,False
49829,False,False,False,False
49830,False,False,False,False
49831,True,False,False,False
49832,True,False,False,False
49833,True,False,False,False
49834,True,False,False,False
49835,True,False,False,False
49836,True,False,False,False
49837,True,False,False,False
49838,True,False,False,False
49839,True,False,False,False
49840,False,False,False,False
49841,True,False,False,False
49842,True,False,False,False
49843,True,False,False,False
49844,False,False,False,False
49845,True,False,False,False
49846,True,False,False,False
49847,True,False,False,False
49848,True,False,False,False
49849,True,False,False,False
49850,True,False,False,False
49851,True,False,False,False
